GeneId	SRR4423201_rep1	SRR4423202_rep2	SRR4423203_rep3	SRR4423204_rep4
Gm11579	0	0	0	0
2310016D23Rik	0	0	0	0
Gm37198	0	0	0	0
Gm11609	0	0	0	0
Gm11581	0	0	0	0
Gm38137	0	6	0	0
Ctla4	0	2	0	0
Rpl18-ps1	2	0	0	1
Gm11582	0	0	0	0
Icos	0	0	0	0
Gm37039	0	0	0	0
Rpl17-ps1	0	0	0	0
Gm11590	0	0	0	0
Gm11591	0	0	0	0
Gm28083	0	0	0	0
Gm11587	0	0	0	0
9530026F06Rik	0	0	0	0
Gm11588	0	4	0	0
U6	0	0	0	0
Gm28449	0	0	0	0
Gm36943	0	0	0	0
Gm28094	0	0	0	0
4930587A21Rik	0	0	0	0
Pard3b	144	295	80	168
Gm37205	0	2	0	14
Gm38012	0	10	0	0
Gm38278	0	0	0	0
Pard3bos1	0	10	0	0
Gm38075	0	0	0	0
Gm29640	0	0	0	0
Gm29641	0	0	0	0
Pard3bos2	0	0	0	0
Gm38351	0	0	0	0
Pard3bos3	0	2	0	0
Gm29084	0	0	0	0
Gm11600	0	0	0	0
Gm11599	5	1	2	0
Nrp2	0	38	0	11
Gm29083	0	0	0	0
Gm37121	0	0	0	0
Gm4208	0	0	0	0
Ino80d	761	1875	541	818
Gm44468	0	0	0	0
Gm24942	0	0	0	0
Rps13-ps7	0	4	0	0
Rps27-ps1	0	0	0	0
Ino80dos	9	6	0	0
Gm20342	14	61	0	10
Ndufs1	359	691	331	308
ENSMUSG00002076280	0	0	0	0
Eef1b2	737	1050	468	620
ENSMUSG00002076939	0	0	0	0
Gm26457	0	1	0	0
snoZ196	0	0	0	0
Snora41	0	0	0	0
Gpr1	0	2	0	2
ENSMUSG00002075004	0	0	0	0
Platr12	0	0	0	0
1700039I01Rik	0	16	0	10
Gm11608	59	149	0	59
ENSMUSG00002076057	0	0	0	0
Zdbf2	503	1071	332	675
Gm23448	0	0	0	0
Gm11606	0	0	0	0
Gm11605	63	100	81	110
Adam23	439	1135	462	492
Gm22281	0	2	0	0
Gm39653	0	0	0	0
Dytn	25	8	0	6
Gm12748	0	0	0	0
Mdh1b	25	108	50	72
Fastkd2	37	46	16	12
4933402D24Rik	10	13	12	4
Gm13751	0	0	0	0
Gm13754	0	4	0	0
Gm13749	0	0	0	0
Klf7	36	300	169	82
Mir6899	0	0	0	0
Gm13748	0	0	0	0
Gm13750	0	1	0	0
Gm28981	0	0	0	0
ENSMUSG00002076107	0	0	0	0
Gm28980	0	0	0	0
Creb1	592	1272	461	790
Mettl21a	35	81	23	53
Gm28982	0	0	0	0
Gm29152	0	0	0	0
2810408I11Rik	72	95	16	76
Ccnyl1	249	573	192	366
Fzd5	78	217	169	68
Gm38058	0	1	0	0
Plekhm3	219	370	292	128
Rpl31-ps24	0	0	0	0
Rpl10a-ps1	31	15	27	27
Gm24788	0	0	0	0
Akr1cl	612	1030	653	725
Gm8550	0	0	0	0
Cryge	0	36	0	28
Crygd	20	63	0	29
Crygc	1207	1940	753	1445
Crygb	23	24	0	52
Gm7329	0	2	0	0
Cryga	0	4	0	0
Gm28845	0	0	0	0
D630023F18Rik	57	46	14	13
Idh1	1368	2675	1771	1476
Pikfyve	228	754	315	349
Pth2r	45	193	48	80
Gm28927	0	0	0	0
Gm28926	0	0	0	0
Gm28925	0	0	0	0
Gm28923	0	0	0	0
Gm28922	0	0	0	0
Gm28728	0	0	0	0
Gm5255	0	0	0	0
Gm8805	0	0	0	0
Crygf	0	0	0	0
Gm8809	0	0	0	0
Gm15659	0	0	0	0
Gm8812	0	0	0	0
Map2	248	250	109	249
Gm24729	0	0	0	0
Gm10558	0	0	0	0
Gm25411	0	0	0	0
Unc80	38	87	14	82
Gm37181	0	0	0	0
Rpe	201	305	104	165
Kansl1l	257	388	177	199
Gm37570	0	25	0	10
Gm38387	0	14	31	0
Gm38162	0	21	0	0
Gm15789	16	0	0	3
6820402A03Rik	17	12	14	2
Gm37285	0	2	0	0
Gm37755	0	28	0	0
Gm38218	10	0	0	6
Acadl	285	504	163	252
Gm15793	1	0	0	0
Gm27934	0	0	0	0
Gm25832	0	0	0	0
Myl1	0	0	0	0
Rpl31-ps14	0	0	0	0
Gm15826	0	0	0	0
Lancl1	880	1720	912	801
Cps1	0	8	0	20
Gm15668	0	0	0	0
Gm26342	0	0	0	0
Kif22-ps	0	0	0	0
ENSMUSG00002076414	0	0	0	0
Gm15669	0	0	0	0
Gm37957	0	0	0	0
ENSMUSG00002074910	0	0	0	0
Gm15671	0	2	0	0
Erbb4	0	17	36	12
Gm37100	0	0	0	0
Gm15670	0	0	0	0
Gm25542	0	0	0	0
Gm19335	0	10	0	0
Gm37735	0	0	0	0
Gm37769	0	0	0	0
Gm37061	0	0	0	0
Gm16076	0	0	0	0
Gm8840	0	0	0	0
Pced1c-ps	0	6	0	4
Gm28497	0	4	0	0
Gm29113	0	2	0	0
Gm29114	16	4	0	0
Ikzf2	262	516	571	168
Gm29112	15	19	2	0
Gm28112	12	13	0	20
Gm37930	0	0	0	0
Spag16	1952	4094	1694	2350
7SK	0	0	0	0
Gm23879	0	1	0	0
Gm28580	1	0	0	0
Gm38272	0	0	0	0
Gm37456	16	22	0	9
Gm23422	0	1	0	0
Vwc2l	2	32	14	44
Bard1	26	62	39	46
Gm16236	0	0	0	0
Gm8870	0	0	0	0
Abca12	0	10	0	34
Gm6947	0	0	0	0
Atic	100	364	94	137
Fn1	101	235	32	134
Apol7d	0	0	0	0
Gm5829	2	0	1	0
Gm5256	1	0	1	0
Gm37217	0	4	0	0
Gm8883	0	0	0	0
Gm28818	0	8	0	0
4933417E11Rik	0	9	0	23
4930556G22Rik	0	0	0	0
Gm5528	0	0	0	1
Gm8885	0	0	1	0
Gm4319	0	0	0	0
Mreg	16	36	15	30
Gm25360	10	0	0	0
Gm23472	0	0	0	0
Gm24497	0	0	0	0
Gm25939	0	2	0	0
Pecr	40	192	48	73
Tmem169	0	4	0	0
Xrcc5	316	745	462	339
Marchf4	10	12	15	20
Gm15843	0	0	1	1
Smarcal1	360	608	193	264
Gm39662	28	2	0	0
Ankar	604	922	442	535
Gm18035	0	0	0	0
Gm45859	0	0	8	0
Rpl37a	808	1307	597	889
Igfbp2	19	59	61	28
Igfbp5	24	118	32	96
1700027A15Rik	1268	1369	920	1404
Tnp1	167	573	191	272
Gm38106	0	5	0	0
Gm29185	22	23	29	6
Gm29184	0	0	0	0
Pinc	0	0	0	0
ENSMUSG00002076669	0	0	0	0
D530049I02Rik	0	0	0	0
Gm9553	0	0	0	0
C530043A13Rik	0	0	0	0
Gm29186	0	0	0	0
6030407O03Rik	0	0	0	0
Gm29183	0	0	0	0
5S_rRNA	0	0	0	0
Mir6351	0	0	0	0
Tns1	2185	4323	1864	3190
Rufy4	0	0	0	0
Cxcr2	0	1	0	0
Cxcr1	0	0	0	0
Mir1928	0	0	0	0
Gm25524	0	0	0	0
Arpc2	895	1334	836	859
Gpbar1	0	0	0	0
Aamp	1855	3750	1536	2072
Gm28364	0	0	0	0
Pnkd	1068	2337	1087	1204
Gm37503	0	4	0	0
Tmbim1	252	672	168	267
Gm29358	0	0	0	0
Gm37931	0	6	0	6
Catip	189	269	9	123
Slc11a1	0	40	30	20
Ctdsp1	439	1495	541	669
Mir26b	0	1	0	0
Vil1	0	9	0	0
Usp37	413	718	283	273
Gm37733	0	14	0	0
Cnot9	102	307	264	232
Plcd4	419	622	308	400
Zfp142	119	295	154	136
ENSMUSG00002075545	0	0	0	0
Bcs1l	101	123	12	65
Rnf25	183	404	222	191
Stk36	768	1571	594	925
Ttll4	249	708	190	390
Cyp27a1	0	14	0	18
Prkag3	0	0	0	0
ENSMUSG00002075611	0	0	0	0
Wnt6	63	40	0	28
Gm29539	0	0	0	0
Wnt10a	0	2	0	6
Gm16582	0	0	0	0
Cdk5r2	0	0	0	0
Fev	6	16	0	6
Cryba2	6	67	28	43
Mir375	0	0	0	0
Cfap65	2091	4046	1707	2504
Gm15841	0	2	0	0
Ihh	31	138	70	64
Gm37744	0	0	0	0
Nhej1	431	1215	578	629
Slc23a3	0	6	0	0
Cnppd1	831	1472	587	670
Retreg2	2178	4889	1671	2425
Zfand2b	164	251	145	228
Abcb6	14	28	0	1
Gm29253	0	0	0	0
Atg9a	6472	9594	5592	7680
Ankzf1	363	606	282	367
Glb1l	619	1263	409	758
ENSMUSG00002076477	0	0	0	0
Stk16	607	1011	472	594
Tuba4a	582	1060	452	512
A630095N17Rik	28	140	34	23
Gm50472	0	6	0	0
Dnajb2	11882	24704	8268	14371
Ptprn	136	333	39	134
Gm28294	0	1	0	0
Resp18	0	2	0	0
Gm28902	0	0	0	0
Dnpep	2761	4402	2538	2336
Des	112	266	96	382
Gm15179	0	0	0	0
Speg	2	59	16	22
Gm15178	0	0	0	0
Gmppa	1246	1825	1070	988
Asic4	0	0	0	0
Gm37264	0	0	0	0
Chpf	288	659	182	320
Obsl1	8	152	0	54
Tmem198	12	62	0	32
Inha	0	16	9	43
Gm15181	0	0	0	0
Stk11ip	484	729	280	436
Gm15183	0	0	0	0
Slc4a3	6	64	14	54
Gm15180	0	0	0	0
Gm15182	0	0	0	0
Gm5257	0	0	0	0
Gm29065	0	0	0	0
Gm29068	0	0	0	0
Gm29069	0	0	0	0
Gm17751	0	0	0	0
Mir6343	0	0	0	0
Gm816	0	0	0	0
Gm38265	0	0	0	0
5S_rRNA	0	0	0	0
Epha4	0	8	0	4
Mir6352	0	0	0	0
Gm28386	0	0	0	0
Gm28385	0	0	0	0
Gm26263	0	0	0	0
Gm28387	0	0	0	0
Pax3	0	2	0	0
Gm2102	0	0	0	0
Sgpp2	73	50	41	63
Gm28410	0	2	0	0
Gm37884	0	0	0	0
Farsb	155	396	215	293
Gm28995	0	0	0	0
4833412K13Rik	10	12	1	0
BC035947	25	10	6	0
Mogat1	0	2	0	0
5730419F03Rik	0	4	0	4
Gm29611	0	4	0	0
Acsl3	98	286	115	157
Utp14b	12	99	28	59
Gm6159	1	1	3	0
Gm29536	0	0	0	0
Kcne4	0	12	0	0
Gm29187	0	0	0	0
Gm5830	4	6	0	0
Scg2	0	10	0	8
Gm19027	0	0	0	0
Gm24160	0	0	0	0
Ap1s3	224	412	167	177
Gm37886	28	28	0	12
Wdfy1	2853	7212	2326	5237
Gm10555	0	0	0	0
Mrpl44	56	291	116	144
Serpine2	584	1741	932	870
Gm5529	2	1	5	2
Gm28071	4	1	1	1
Gm28058	0	0	0	0
Gm23934	4	2	0	0
Gm38339	0	0	0	0
9830004L10Rik	0	3	0	0
Fam124b	57	193	64	117
2310015K22Rik	0	0	11	0
Gm37932	0	4	0	0
Cul3	1909	3172	1226	1958
Gm37902	0	4	0	0
Gm37262	0	2	0	0
Gm29125	0	0	0	0
Gm6189	0	0	0	0
1700016L21Rik	0	21	0	9
Gm45261	0	11	0	10
Dock10	26	26	29	13
Gm37645	0	0	0	0
Gm38062	0	0	0	0
A630081D01Rik	0	0	0	0
Gm29124	0	0	0	0
Gm28066	0	0	0	0
Nyap2	0	2	0	0
Gm37210	0	0	0	0
Gm6198	0	0	0	0
Gm5530	0	0	0	1
Gm7516	0	2	0	0
Gm37114	0	0	0	0
Mir6344	0	0	0	0
Irs1	132	294	289	142
Gm9747	0	0	0	0
Rhbdd1	365	1117	533	813
Gm19552	0	0	0	6
Gm28940	0	6	22	0
ENSMUSG00002075724	0	0	0	0
Col4a4	31	173	38	120
Col4a3	28	82	43	38
5S_rRNA	0	0	0	0
C430014B12Rik	0	0	0	0
Mff	553	977	321	680
Gm28941	0	11	0	0
Tm4sf20	0	2	0	10
Gm47791	0	0	0	0
Gm19257	0	0	0	0
Gm36999	0	2	0	0
Gm28942	0	0	0	0
Gm17764	0	0	0	0
ENSMUSG00002074851	0	0	0	0
Agfg1	588	1148	620	686
A030005L19Rik	26	18	0	0
A030014E15Rik	0	2	0	0
Gm6217	20	0	0	0
A030003K21Rik	0	0	0	0
Gm7544	0	0	0	0
Gm47955	0	0	0	0
Gm47959	0	0	0	0
Gm7553	0	10	3	4
Slc19a3	12	6	12	4
Gm7539	1	0	0	0
Krtap28-10	0	0	0	0
Gm47969	0	0	0	0
A030005K14Rik	0	0	0	0
Krtap28-13	0	2	0	0
Gm29518	0	0	0	0
Ccl20	0	0	0	0
Gm29519	0	0	0	0
Daw1	31	163	112	59
Gm6244	0	14	24	16
5S_rRNA	0	0	0	0
Sphkap	147	287	181	137
Gm6374	1	1	0	0
Gm37517	0	4	0	0
Gm37989	19	0	0	0
4933436I20Rik	39	46	24	60
ENSMUSG00002076780	0	0	0	0
Gm24555	0	0	0	0
Pid1	0	10	0	14
Gm37058	0	0	0	0
Gm18304	0	0	0	0
Mir6353	0	0	0	0
Dner	20	21	16	16
Gm37959	0	0	0	0
Gm37925	0	0	0	0
Mir5126	0	0	0	0
Trip12	13215	24784	10236	13266
Gm38374	0	8	8	0
Gm37738	0	43	0	10
Fbxo36	167	482	204	358
Slc16a14	12	8	0	7
Gm15433	0	0	0	0
Gm29284	0	0	0	0
C130026I21Rik	0	0	8	0
Rpl19-ps1	1	1	2	2
ENSMUSG00002076475	0	0	0	0
Gm7582	0	0	0	0
Gm53056	0	0	0	0
Gm2389	0	0	0	0
Gm18342	0	0	0	0
A530032D15Rik	10	11	6	0
Gm10553	0	0	0	0
A530040E14Rik	2	0	0	0
Gm16038	0	0	0	0
Gm52951	0	0	0	0
Gm6264	0	3	0	0
Gm52950	0	0	0	0
Gm7609	0	0	0	0
Gm16028	0	0	0	0
Gm16026	0	0	0	9
Gm2619	0	0	0	0
Gm16025	0	0	0	0
Gm7281	0	0	0	0
Gm52955	0	0	0	0
Gm2427	0	0	0	0
Gm16092	0	0	0	0
Gm7592	0	0	0	0
ENSMUSG00000118632	0	0	0	0
G530012D18Rik	0	0	0	0
Sp110	0	2	0	0
Gm16094	0	0	0	0
Sp140	0	26	5	12
Gm10552	0	0	0	0
Gm17017	0	0	0	0
Sp100	20	35	0	2
5S_rRNA	0	0	0	0
A630001G21Rik	0	4	0	6
Mir8096	0	0	0	0
ENSMUSG00002076791	0	0	0	0
9930111H07Rik	24	101	6	64
Metazoa_SRP	0	0	0	0
Cab39	1607	2971	1052	1699
Itm2c	4568	9725	4948	5261
4933407L21Rik	0	6	0	0
Gm28884	0	2	0	0
Gpr55	0	2	38	0
Gm28100	0	0	0	0
Gm18180	0	2	0	6
Spata3	876	2621	590	1673
2810459M11Rik	0	7	0	0
Psmd1	701	1165	424	619
Gm22786	0	2	0	0
Htr2b	4	26	24	0
Gm37914	0	7	0	0
Gm21972	0	1	0	0
Armc9	210	398	188	218
Gm16341	0	10	0	20
B3gnt7	727	1913	947	841
Gm28626	0	0	0	0
Gm5258	0	0	0	0
Gm28627	0	0	0	0
Ncl	625	1386	480	558
Snora75	0	0	0	0
Mir3535	0	0	0	0
SNORD20	0	0	0	0
Snord82	0	5	0	0
C130036L24Rik	75	25	0	18
Gm45908	0	0	0	0
Nmur1	33	135	29	47
Tex44	949	1705	645	1483
Rpl30-ps6	0	0	0	0
Ptma	187	841	223	398
Pde6d	184	432	175	213
Gm37152	0	4	0	0
Cops7b	130	313	156	187
ENSMUSG00002075077	0	8	0	0
Gm37022	0	0	0	0
Nppc	0	0	0	0
Dis3l2	1411	2866	1188	1455
Gm29097	0	5	0	0
Gm29055	0	2	9	0
Gm37485	0	9	0	3
Gm38142	0	13	0	0
Gm38010	0	0	0	0
Gm37541	0	0	0	0
Gm38021	0	28	0	0
Gm6136	10	2	6	4
Gm37967	0	4	1	0
Gm28375	4	1	0	6
Gm37017	0	2	0	0
Gm37447	0	12	0	0
Akp-ps1	601	1161	452	589
Gm29371	0	48	20	11
Alppl2	543	704	587	385
Alpi	20	38	36	18
Gm29372	0	0	0	0
Akp3	48	10	0	4
Gm29374	0	0	0	0
Ecel1	4	14	0	0
Prss56	42	29	38	0
Chrnd	0	6	0	0
Chrng	0	4	0	0
Eif4e2	1020	2268	1084	1660
Gm26187	0	0	0	0
Efhd1	76	219	90	265
Efhd1os	0	2	0	0
Gigyf2	1022	2770	730	1251
Gm22549	0	0	0	0
Kcnj13	0	11	0	0
U6	0	0	0	0
Snorc	0	0	0	0
Ngef	216	369	21	194
Neu2	55	116	86	62
Gm17181	0	0	0	0
Gm6153	0	2	0	0
Inpp5d	124	179	143	126
Atg16l1	344	459	180	236
Gm25395	0	6	0	23
Scarna6	0	14	0	0
Sag	48	34	4	24
Dgkd	1102	2232	868	1387
Gm19582	0	2	0	0
4833421G17Rik	0	0	0	0
Gm38365	0	2	0	10
Usp40	186	436	131	217
ENSMUSG00002075025	0	0	0	0
Gm5832	0	0	0	0
Gm15375	0	0	0	0
Gm52970	0	0	0	0
Ugt1a10	0	0	0	0
Gm20528	0	0	0	0
Gm52971	0	0	0	0
Ugt1a9	0	0	0	0
Ugt1a8	0	6	0	0
Ugt1a7c	14	39	0	61
Gm15373	0	0	0	0
Ugt1a6b	0	0	0	0
Gm15372	0	0	0	0
Gm15370	0	0	0	0
Ugt1a6a	4	18	0	3
Gm15369	0	0	0	0
Gm15374	0	0	0	0
Gm15371	0	0	0	0
Ugt1a5	0	0	0	0
Gm52972	0	0	0	0
Gm15368	0	0	0	0
Gm15376	8	14	8	6
Ugt1a2	26	143	40	80
Dnajb3	963	2120	707	1551
Ugt1a1	0	9	0	17
Mroh2a	1921	4201	1503	2287
Hjurp	425	735	394	279
Trpm8	350	653	201	217
4930453O03Rik	31	17	0	0
Spp2	0	0	0	0
Gm29538	0	0	0	0
Gm28888	0	11	0	0
Glrp1	8	21	31	19
Gm19589	12	58	40	52
Gm38130	0	0	0	0
Gm29336	0	0	0	0
Arl4c	1550	3297	1357	2219
Gm29335	0	0	0	0
Platr5	0	6	28	0
Gm29337	0	0	0	0
Gm4753	0	0	0	0
1700067G17Rik	0	18	0	40
Gm18699	0	0	0	0
Sh3bp4	2257	3010	2345	1506
Gm38312	0	6	0	0
Gm5259	0	0	0	0
Gm28342	0	0	0	0
C030007H22Rik	0	0	0	0
Agap1	2430	4930	2050	2266
Gm37297	16	123	0	14
5S_rRNA	0	4	0	0
Gm28499	25	25	12	30
4933400F21Rik	40	156	10	81
7SK	0	10	0	0
Gm37521	16	16	0	0
Gbx2	0	0	0	0
D130058E05Rik	0	0	0	0
Asb18	0	6	0	4
Iqca	44	254	160	223
4930434B07Rik	0	8	0	14
Ackr3	29	22	91	10
Gm38277	0	0	0	0
Gm28721	0	0	0	0
Gm28723	0	0	0	0
5S_rRNA	0	0	0	0
Gm28722	0	0	0	0
Gm35048	0	2	0	0
Cops8	132	409	252	271
Gm9991	0	0	0	0
Col6a3	53	163	86	124
Gm36970	0	0	0	0
4930474B08Rik	0	0	0	0
Mlph	2525	4750	2123	2508
Prlh	0	4	0	0
Rab17	351	528	362	364
Gm28199	0	0	0	0
Lrrfip1	187	679	523	266
Rbm44	122	304	44	220
Gm7776	0	2	0	0
Ramp1	249	807	270	517
Ube2f	335	833	364	502
Gm7785	12	10	0	4
Scly	107	228	102	130
Gm17090	0	4	0	0
Espnl	0	16	8	12
Klhl30	0	3	0	0
Erfe	0	9	0	4
Ilkap	231	297	89	199
1700020N18Rik	41	95	26	57
Hes6	100	247	83	171
Per2	385	667	284	396
Gm28381	0	0	0	0
Gm28382	0	0	0	0
Gm19085	0	0	0	0
Traf3ip1	242	415	1	351
Asb1	315	915	435	534
Gm28380	6	0	0	0
Gm29100	0	0	0	0
Twist2	0	2	0	0
Gm29101	2	2	0	20
Gm37600	96	160	32	83
Hdac4	968	2386	1009	1431
Gm37048	0	20	0	22
Gm37036	0	0	0	0
Gm29099	0	0	0	0
Gm7837	0	2	0	0
Ndufa10	710	1056	621	468
Mir6900	0	0	0	0
Olfr1416	0	2	0	0
Olfr1415	0	0	0	0
Olfr1414	0	0	0	0
Olfr1413	20	42	0	12
1700054K02Rik	0	6	0	0
Gm28478	0	2	0	0
Olfr1412	0	18	12	0
Gm44098	0	0	0	0
Olfr1411	0	0	0	0
Gm44099	0	0	0	2
Olfr1410	0	0	0	0
Olfr12	0	0	0	0
Cops9	178	393	117	232
Otos	0	0	0	0
Gm29483	0	4	8	0
Gm29482	0	3	0	6
Gm29481	0	0	0	0
Gpc1	116	560	199	234
Gm29480	0	0	0	0
Mir149	0	0	0	0
Ankmy1	2891	6085	2092	3229
Dusp28	215	378	197	204
5033417F24Rik	48	105	16	53
Rnpepl1	5514	11550	4309	6648
9430060I03Rik	0	2	0	3
Capn10	508	1376	615	707
Gpr35	0	26	0	12
Gm18697	0	7	0	0
Aqp12	0	4	0	0
Kif1a	28287	61966	19898	34357
Gm28086	5	11	0	10
Agxt	0	0	0	2
Mab21l4	8	10	0	18
Crocc2	30	85	9	40
Sned1	12	126	81	88
Mir6901	0	0	0	0
Mterf4	119	238	95	117
Gm28535	0	26	0	12
Gm7867	0	0	0	0
Pask	433	618	361	598
Ppp1r7	140	540	151	334
Mir6902	0	0	0	0
Mir6345	0	0	0	0
Gm26446	0	0	0	0
Ano7	5	17	0	2
Hdlbp	6277	12518	7619	6009
Gm17415	28	24	0	0
Septin2	7	67	15	17
Septin2	0	0	0	0
Farp2	278	707	374	309
Gm37250	0	8	0	0
Stk25	1855	2417	1581	1464
Gm28536	0	9	30	3
Bok	28	30	0	19
Thap4	482	859	313	292
Gm10550	0	0	0	0
Atg4b	412	780	523	454
Dtymk	94	311	74	143
Ing5	238	555	140	179
Gm22089	0	0	0	0
D2hgdh	287	664	170	234
Gal3st2	0	1	0	0
Gm18666	0	2	0	0
Gal3st2b	0	0	0	0
Gm7889	0	1	0	0
Gal3st2c	0	0	0	0
Neu4	0	0	0	0
Pdcd1	0	4	0	0
Gm7891	0	9	0	10
Gm7895	31	6	7	11
Gm23389	0	0	0	0
4930440C22Rik	15	4	0	14
Gm23181	0	0	0	0
Gm5264	0	0	0	0
Fam174a	184	636	162	416
BC055308	0	6	0	0
Gm15427	9	17	16	43
St8sia4	0	8	0	0
Gm37642	0	0	0	0
4930598F16Rik	0	15	0	2
Gm37761	0	0	0	0
Gm22360	0	0	0	0
1700063A18Rik	0	0	0	0
ENSMUSG00002076073	0	0	0	0
ENSMUSG00002075550	0	0	0	0
Gm37076	16	83	67	43
Gm29601	0	4	0	0
4930533P14Rik	0	0	0	0
Gm26245	0	0	0	0
Gm1833	0	1	1	1
Gm26078	0	0	0	0
Slco4c1	0	16	12	6
Panct2	14	10	0	1
Slco6b1	36	113	28	125
Gm9499	0	0	0	0
Gm28901	0	1	1	0
Gm6430	0	0	7	0
Slco6c1	24	61	16	105
Gm7133	609	1453	417	618
Gm7135	25	72	78	14
Gm37171	0	0	0	0
Macir	117	215	91	70
Gm53038	0	0	0	0
Ppip5k2	291	338	198	114
Gin1	0	43	20	2
Pam	62	174	34	50
Gm37140	10	0	0	0
7SK	0	0	0	0
Btf3-ps1	128	291	87	175
B230216N24Rik	0	0	0	0
Gm24465	0	0	0	0
1810006J02Rik	0	0	0	0
Gm29461	0	0	0	0
Gm7952	0	0	0	0
Gm29462	0	0	1	0
Slco6d1	240	288	117	265
Gm3555	0	20	11	62
ENSMUSG00002075992	0	0	0	0
Gm7967	0	0	0	0
Gm29460	0	2	12	0
Gm23434	0	0	0	0
Gm18248	0	2	0	0
Cntnap5b	306	452	145	158
Prdx2-ps1	14	1	10	1
Gm37877	0	0	0	0
Gm19029	0	0	0	0
Gm23602	14	10	0	17
Gm29668	0	1	0	0
Gm29667	0	11	0	0
Gm18700	0	6	0	0
Gm18185	0	0	0	0
Gm29334	0	0	0	0
ENSMUSG00002076597	0	0	0	0
Gm20268	0	8	0	10
Gm28801	0	0	0	0
Psmb6-ps2	5	2	4	5
Gm18969	0	0	0	0
Gm28188	0	0	0	0
Gm28187	0	0	0	0
Gm24122	0	0	0	0
Gm28623	0	0	0	0
Gm23036	0	0	0	0
Gm53054	0	0	0	0
Gm20281	0	0	0	0
Gm22034	0	0	0	0
Gm18728	0	2	0	8
Gm23965	0	0	0	0
Gm29141	0	0	0	0
Gm37789	0	0	0	0
Gm18447	0	0	0	0
Gm29140	0	0	0	0
7SK	0	0	0	0
Gm5260	0	0	0	0
Gm29592	0	0	0	0
Gm29011	0	0	0	0
Cdh20	22	2	7	12
Gm38031	0	0	0	0
5S_rRNA	0	0	0	0
Gm36969	0	0	0	0
Gm15699	0	0	0	0
Gm29012	0	0	0	0
Gm29013	0	0	0	0
Rnf152	36	24	13	17
Gm29014	0	0	0	0
Gm17634	0	6	0	0
Gm28403	39	107	13	54
Capza1-ps1	12	2	5	8
Pign	846	1605	873	820
Gm28404	0	0	0	0
Gm20302	0	0	0	0
ENSMUSG00002075378	0	0	0	0
Gm8004	0	2	0	0
Relch	555	1086	427	529
Gm37566	0	4	0	0
Gm10193	3	1	0	3
Tnfrsf11a	15	76	26	38
Gm37779	7	0	0	16
Gm26214	0	0	0	0
Gm18801	0	0	0	0
Gm7160	22	35	0	0
Zcchc2	909	1716	565	842
Gm37372	0	0	0	6
Gm26509	0	0	0	0
Gm20753	40	65	10	6
Phlpp1	8690	14263	6715	9769
Gm38235	30	37	14	24
A530053M12Rik	0	0	0	0
Gm6651	0	1	0	0
Bcl2	4	45	33	48
D630008O14Rik	0	0	0	0
Mir3473f	0	0	0	0
Gm37053	0	0	0	6
Kdsr	483	1360	789	696
Vps4b	330	732	420	473
Serpinb5	0	12	0	8
Pou2f3-rs1	0	0	0	0
Serpinb12	18	8	0	20
Serpinb13	0	0	0	0
Gm8080	0	0	0	0
Serpinb3a	0	0	0	0
Serpinb3d	0	0	0	0
Gm15388	0	0	0	0
Serpinb3b	0	0	0	0
Gm8084	0	0	0	0
Gm15390	0	0	0	0
Serpinb3c	0	0	0	0
Gm8089	0	0	0	0
Serpinb11	0	0	0	0
Gm15391	0	2	0	0
Serpinb7	0	0	0	0
Gm24553	0	0	0	0
Serpinb2	0	4	0	0
Serpinb10	0	0	0	0
Serpinb8	0	4	0	0
Gm15389	0	18	0	18
Gm24267	2	0	0	0
Gm22438	0	0	0	0
D830032E09Rik	0	0	0	6
Gm18448	0	0	0	0
Gm28282	0	0	0	0
Gm5702	0	0	0	0
Gm38212	0	0	0	0
Gm28283	0	0	0	0
Gm6679	0	0	0	0
Gm17847	0	0	0	0
Gm28281	0	0	0	0
Gm22159	0	0	0	0
7SK	0	0	0	0
Gm8141	1	1	1	0
Cdh7	0	0	0	0
Gm18552	0	0	0	0
Gm3332	0	0	0	0
Gm6693	0	0	1	0
Cdh19	0	2	0	0
Gm38255	0	0	0	0
Gm36944	0	0	0	0
Gm29088	0	0	0	0
Gm19927	0	0	0	0
Gm8173	0	0	0	0
Gm37934	0	0	0	0
Dsel	12	14	0	4
Gm6028	0	0	0	0
Gm17752	5	1	0	0
Gm6717	0	0	0	0
Gm19086	0	0	0	0
Gm18406	0	2	0	0
Gm22331	0	0	0	0
Gm8204	0	0	0	0
Gm28190	0	0	0	0
Gm28189	0	0	0	0
Gm17946	0	0	0	0
Gm18181	0	0	0	0
ENSMUSG00002075119	0	0	0	0
9330185C12Rik	0	0	0	0
Gm4854	0	0	0	0
Gm17916	0	0	0	0
Cntnap5a	0	14	0	27
ENSMUSG00002076179	0	0	0	0
Gm28263	0	0	0	0
Gm19965	0	0	0	0
Gm17777	1	0	0	0
Gm24030	0	0	0	0
ENSMUSG00002076328	0	0	0	0
Gm28361	0	0	0	0
Zfp813-ps	0	0	0	0
Zfp813-ps	0	0	0	0
Gm28362	0	0	0	0
Gm28363	0	0	0	0
Gm28359	0	0	0	0
Gm18182	16	0	0	0
B020011L13Rik	0	0	0	0
Gm28360	0	0	0	0
Gm28169	1	0	0	0
Gm7195	0	0	0	0
Gm28168	0	0	0	0
Gm7145	0	0	0	0
Gm28358	0	0	0	0
