GeneId	ERR2012000_ctrol1	ERR2012001_ctrol2	ERR2012003_ctrol3	ERR2012004_ctrol4	ERR2012005_msus1	ERR2012006_msus2	ERR2012007_msus3	ERR2012008_msus4	ERR2012009_msus5	ERR2012010_msus6
D430040D24Rik	13	3	12	8	0	6	11	12	17	0
Fam178b	117	47	35	42	20	71	54	79	122	29
Gm6428	1	0	1	0	0	0	0	1	3	0
ENSMUSG00002075377	0	0	0	0	0	0	0	0	0	0
Cox5b	119	97	210	69	83	213	487	200	493	146
Actr1b	182	74	152	102	86	296	310	266	496	36
4933424G06Rik	23	2	4	1	5	6	2	9	1	2
Gm33533	5	0	0	6	0	0	3	18	1	3
Zap70	28	14	33	25	9	53	51	40	86	8
Gm18828	0	3	2	0	0	2	0	0	0	0
Tmem131	194	73	220	101	55	150	188	244	263	47
Gm37506	6	0	0	0	0	0	2	0	1	0
Gm38115	5	0	5	7	2	0	3	4	2	0
F830112A20Rik	19	3	0	5	0	0	4	21	7	0
Rpl12-ps1	0	0	0	0	0	0	0	0	0	0
n-R5s210	0	0	0	0	0	0	0	0	0	0
Vwa3b	331	184	185	314	187	270	304	532	900	141
Gm37020	0	2	0	0	0	0	1	0	1	0
Cnga3	15	3	1	2	4	4	2	0	6	12
1700074A21Rik	7	15	84	5	3	0	4	2	19	0
Inpp4a	238	102	145	92	69	167	174	137	298	42
4930439A04Rik	2	0	0	0	0	0	0	0	4	0
Gm37135	0	0	0	0	0	0	0	1	1	0
Coa5	227	137	382	210	168	486	571	497	735	132
Unc50	103	21	65	47	27	92	124	68	135	28
Mgat4a	184	113	213	106	82	173	194	153	335	82
4930594C11Rik	28	1	3	6	2	1	1	0	5	0
Gm43213	7	0	0	0	0	0	0	1	0	0
Cracdl	110	59	172	66	74	212	330	434	640	66
4930556I23Rik	8	1	11	0	0	0	3	7	4	0
4930470B04Rik	13	4	7	1	10	17	6	31	15	5
Gm19863	0	3	0	5	0	9	6	7	3	0
Tsga10	336	160	147	390	198	277	205	661	644	110
Gm26805	0	0	2	2	0	2	2	6	4	0
Lipt1	7	0	2	3	2	0	11	4	11	0
Mitd1	21	12	24	8	7	44	42	46	39	13
Mrpl30	92	81	174	84	115	180	351	254	612	75
Lyg2	23	3	6	2	0	0	3	10	5	0
Gm15457	25	0	1	0	0	8	1	8	2	0
Lyg1	0	0	0	0	0	0	1	1	1	0
7SK	0	0	0	0	0	0	0	0	0	0
Txndc9	125	39	86	80	37	212	159	201	214	29
Eif5b	237	139	220	156	106	466	360	503	552	68
Rev1	241	91	129	100	87	172	168	173	354	60
Gm37062	0	1	0	0	0	0	0	0	0	0
Gm5099	22	1	1	7	0	2	0	1	3	0
Aff3	75	14	23	8	10	51	32	27	46	0
Gm16150	16	1	12	0	0	6	0	8	6	0
Gm16151	0	0	0	0	0	4	1	7	0	0
Gm16152	20	1	3	2	0	3	2	16	1	0
Gm34727	19	0	0	3	0	0	0	5	1	0
Gm38135	16	0	0	0	0	0	0	0	2	0
2610300A13Rik	0	0	0	0	0	0	0	0	0	0
Lonrf2	30	9	24	26	12	25	45	50	27	14
Chst10	156	40	127	54	23	101	93	76	141	44
Gm37707	0	0	0	0	0	0	0	0	0	0
Gm6621	9	0	0	0	0	0	1	0	0	0
Nms	4	0	2	1	0	5	0	1	1	0
Pdcl3	82	26	61	48	18	77	92	94	111	31
Gm37309	21	1	2	2	1	5	0	1	1	0
Gm37821	17	2	1	0	0	2	0	0	1	0
Gm37091	13	1	2	4	0	0	0	8	1	1
Mir6349	0	0	0	0	0	3	0	0	1	0
Npas2	34	3	7	15	4	15	8	13	20	5
Gm20428	12	0	0	0	0	0	1	0	0	0
Gm3617	0	0	0	0	0	0	0	2	0	0
Rpl31	232	359	768	252	287	438	1520	620	1981	475
Tbc1d8	286	194	382	265	243	937	893	1208	1957	176
Gm37265	8	0	0	3	0	0	0	4	1	0
Gm24826	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076218	0	0	0	0	0	0	0	0	0	0
Cnot11	47	19	57	33	21	126	109	77	150	17
Gm15832	8	1	7	1	0	0	2	0	6	0
Snord89	3	0	0	1	0	5	4	3	5	4
Rnf149	241	160	333	244	150	806	817	611	913	158
Gm23722	0	1	0	0	0	0	0	1	0	0
Gm5100	0	0	0	0	0	0	1	0	2	0
Creg2	26	16	22	21	18	47	79	95	89	29
D930019O06Rik	25	8	14	14	6	42	31	30	34	26
Rfx8	65	3	5	6	1	13	7	36	30	7
Gm3646	0	0	0	3	0	0	0	0	0	0
1700066B17Rik	0	3	4	1	3	0	1	3	8	0
Map4k4	310	121	248	109	70	364	286	397	476	61
4930456G14Rik	17	1	4	2	0	0	0	3	1	0
Il1r2	12	3	1	1	0	2	0	0	2	0
Gm16894	10	1	0	2	0	0	1	20	2	0
Gm37347	10	0	4	0	0	8	3	0	0	0
Il1r1	92	15	51	23	23	55	69	55	113	23
Gm38070	72	3	7	13	0	17	5	8	7	0
Il1rl2	34	24	24	21	11	42	43	30	47	13
Gm17970	0	0	1	0	0	0	1	0	0	0
Il1rl1	34	3	10	0	3	35	11	19	11	8
Il18r1	39	3	6	7	3	18	7	19	4	1
Il18rap	51	3	5	5	1	12	1	10	6	0
Gm35801	14	1	0	0	0	0	3	4	1	0
Slc9a4	19	2	2	5	0	8	5	8	5	0
Gm37435	17	4	7	0	1	0	1	8	7	3
Slc9a2	38	22	48	39	34	68	118	59	137	4
Gm37623	4	1	0	1	0	6	0	0	0	0
Gm37915	8	0	0	0	0	3	2	0	1	0
Mfsd9	4	16	26	11	18	18	28	36	82	7
Tmem182	5	0	5	1	0	3	2	6	5	0
Gm5973	0	0	0	0	0	2	0	2	2	0
4930448I06Rik	19	0	0	0	0	7	0	0	1	0
Gm28634	7	0	0	2	0	9	0	6	3	0
Gm29260	7	0	3	7	0	4	4	18	8	4
Gm5267	0	1	0	4	0	0	5	0	0	0
Gm8176	9	1	3	0	0	3	2	3	2	0
Gm9915	12	2	1	1	0	0	1	0	3	0
Gm29664	6	0	0	0	0	0	0	0	1	0
Gm28175	28	0	1	2	1	10	2	38	4	0
Gm28140	20	2	1	0	0	0	0	0	0	0
Gm37047	25	1	2	2	1	0	3	12	13	0
Pantr1	53	21	76	32	21	60	112	54	159	40
4930420N18Rik	5	1	0	0	0	0	0	0	0	0
Pou3f3	290	171	362	133	147	523	540	475	815	78
Gm20646	8	1	1	3	0	2	1	0	3	1
Pantr2	13	0	1	5	2	2	4	2	1	0
Dalir	5	1	1	4	0	0	2	2	1	0
Mrps9	61	9	38	36	30	89	72	105	118	17
Gm23126	0	0	0	2	0	0	0	0	0	0
Gpr45	103	25	74	68	48	267	181	212	293	48
ENSMUSG00002075628	0	0	0	0	0	0	0	0	0	0
Tgfbrap1	187	75	159	132	56	319	234	319	448	18
Gm28782	0	0	0	1	0	0	0	0	0	0
8430432A02Rik	2	0	1	0	0	5	1	0	5	0
AI597479	59	20	57	39	26	79	78	73	113	16
Fhl2	12	2	5	2	0	4	9	0	10	0
Gm8210	0	0	0	0	0	0	0	0	0	0
Gm29040	53	12	13	20	12	41	35	39	37	5
Gm29610	0	0	0	0	0	0	0	3	0	0
Gm29041	0	0	0	0	0	5	0	0	0	0
Nck2	69	80	178	88	74	227	271	229	409	50
Gm37536	15	3	1	9	0	4	0	0	7	0
Gm38228	31	2	8	1	0	0	2	7	2	0
Ecrg4	11	2	7	0	0	2	7	6	2	0
Gm29155	5	2	3	0	0	0	1	1	3	0
Gm29157	0	0	1	1	0	0	1	0	2	0
Gm29156	0	1	4	4	0	0	1	0	0	2
Uxs1	102	45	148	61	48	148	187	134	227	45
Gm16103	0	0	0	0	0	0	2	0	0	0
Gm19587	0	0	0	0	0	0	0	0	1	0
Gm8241	0	0	1	1	0	5	0	0	0	5
Gm26352	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075225	0	0	0	0	0	0	0	0	1	0
Tpp2	358	84	214	196	140	472	467	441	617	72
Mettl21c	12	4	3	6	1	0	4	10	8	0
Gm15838	0	0	0	0	0	0	0	0	0	0
Gm8251	1088	1098	6237	250	234	350	369	833	1241	102
Tex30	0	11	15	13	7	24	30	59	54	7
Gm29247	0	0	0	0	0	0	0	0	0	0
Poglut2	36	7	6	11	4	11	15	9	20	4
Bivm	25	24	57	56	22	177	108	103	141	39
Ercc5	75	27	66	40	27	113	85	108	121	25
Mettl21e	25	2	1	3	0	12	1	5	2	0
Gm15833	16	0	2	0	0	0	0	4	3	4
Gm5700	5	2	0	0	1	0	0	0	0	0
Gm28893	10	0	4	0	1	0	1	8	9	0
Txn-ps1	0	0	0	0	0	0	0	0	0	0
Gulp1	24	2	14	18	5	6	11	14	11	3
Gm37626	66	5	2	1	0	16	3	5	1	2
Gm16102	11	0	0	1	0	0	0	0	0	0
4930521E06Rik	3	1	1	0	0	0	0	0	0	0
Gm38110	0	0	2	0	0	0	0	0	0	0
Gm3489	16	0	0	0	0	2	0	0	0	0
Gm19480	0	0	0	0	0	3	0	0	0	0
Gm3496	0	1	2	0	0	1	2	6	0	0
Gm5268	35	1	1	0	0	0	2	0	2	0
Col3a1	667	319	589	235	124	487	667	493	724	189
ENSMUSG00002074901	0	0	0	0	0	0	0	0	0	0
Col5a2	105	25	51	16	6	72	54	55	64	3
Gm38211	28	4	10	3	0	25	2	13	9	2
Gm8296	0	0	0	2	0	0	0	0	1	0
Gm7063	5	1	0	0	0	0	0	5	0	0
Gm8304	7	0	0	0	0	0	0	0	0	0
Gm23216	0	0	0	0	0	0	0	0	0	0
Gm23974	0	0	0	0	0	0	0	0	0	0
Gm8307	2	1	0	0	0	0	0	12	0	0
Gm23984	0	0	0	0	0	0	0	3	0	0
Wdr75	84	18	60	45	27	128	102	134	173	29
Gm28906	22	0	0	1	0	0	2	0	0	6
Gm5526	0	0	0	0	0	0	0	0	2	0
Gm5269	14	1	0	0	0	7	0	0	3	0
Gm18303	0	1	1	9	0	0	1	0	0	6
Slc40a1	65	46	81	59	23	156	118	146	188	11
Gm9496	12	1	0	0	0	3	0	1	1	0
Rpl23a-ps1	0	0	0	0	0	0	0	0	0	0
Gm3852	13	0	0	0	0	0	0	3	0	0
Stk-ps2	36	6	35	9	2	14	7	10	21	2
Gm18849	0	0	3	0	1	0	0	7	1	0
Dnah7b	470	160	150	269	199	191	184	406	523	69
n-R5s211	0	0	0	0	0	0	1	0	0	0
Gm8326	25	0	1	0	0	0	0	0	0	0
Dnah7c	430	263	229	523	308	346	341	739	955	79
Slc39a10	222	100	163	116	85	187	211	240	288	53
Gm28151	7	0	2	0	2	1	3	1	4	2
Gm37393	51	0	5	4	0	0	2	5	7	3
Gm28527	0	0	0	0	0	0	1	0	0	6
Gm28825	0	1	0	0	0	0	0	0	0	0
Gm28826	6	1	0	0	0	2	0	0	0	0
Gm4852	9	0	0	0	0	0	0	0	0	0
Gm38090	16	3	0	1	0	6	0	7	1	0
Mir6350	0	0	0	0	0	0	0	0	0	0
Gm18117	26	0	0	0	0	0	0	0	1	0
Gm37196	24	0	0	0	0	0	1	10	7	0
Gm8337	1	2	0	0	0	2	0	4	2	0
ENSMUSG00002075213	0	0	0	0	0	0	0	0	0	0
7SK	2	0	0	0	0	0	0	0	0	0
Gm19206	0	0	0	2	0	0	0	0	0	0
Gm5974	12	0	0	0	0	0	0	10	2	0
Gm23240	0	0	0	0	0	4	0	0	0	0
Gm28830	0	0	0	0	0	0	0	0	0	0
Gm8354	4	1	0	0	0	0	0	0	1	0
Gm19124	5	1	3	0	0	0	2	3	1	0
Gm8357	3	0	0	2	1	0	1	0	0	4
ENSMUSG00002076043	0	0	0	0	0	0	0	0	0	0
Gm28740	8	0	0	0	0	0	0	0	0	0
Gm8367	10	0	0	1	0	0	0	6	0	0
C230029F24Rik	17	0	0	0	0	0	0	0	1	0
Gm6757	5	2	0	1	0	1	0	0	0	0
Gm3605	6	1	0	0	0	0	1	0	0	0
Gm28388	0	0	0	0	0	0	1	0	1	0
Gm8384	12	0	0	0	0	0	0	0	0	0
4933411E06Rik	0	1	0	0	2	5	5	0	1	3
Gm8391	6	0	0	0	0	4	0	0	0	2
ENSMUSG00002075839	3	0	1	0	0	1	0	0	0	0
Gm29665	0	0	0	0	0	0	0	0	0	0
Gm20118	0	0	0	0	0	0	0	0	1	0
7SK	5	0	1	5	0	0	0	8	2	0
Gm28321	14	0	3	1	0	1	2	18	3	3
Tmeff2	11	9	9	3	2	7	11	30	5	5
Gm28322	36	0	2	7	0	2	1	5	5	3
ENSMUSG00002075527	0	1	0	0	0	0	0	0	0	0
Gm28319	15	0	0	0	0	3	0	0	0	0
Gm28320	0	0	2	0	0	3	1	2	0	7
Gm29325	34	5	5	2	0	8	1	9	5	0
9330175M20Rik	14	1	1	4	0	0	1	4	3	0
Cavin2	19	15	25	18	6	35	36	30	42	1
Gm5253	18	1	0	0	0	0	0	0	0	0
1700072G22Rik	4	2	2	1	1	2	1	2	0	0
Nabp1	69	15	89	26	22	46	84	90	108	15
Gm17767	17	2	0	10	0	5	2	9	1	0
Gm37535	0	1	0	0	0	8	0	4	0	0
Gm28055	11	2	3	0	0	20	1	7	1	0
Myo1b	294	161	333	348	211	608	516	551	731	169
Gm29453	0	0	1	0	0	0	3	0	0	0
Gm28323	11	0	1	2	0	2	1	4	0	4
Gm8419	0	0	0	0	0	3	0	0	0	1
ENSMUSG00002075355	0	0	0	0	0	0	0	0	1	0
Gm8420	9	1	0	0	1	9	2	3	2	0
Stat4	99	65	250	120	77	94	113	163	273	14
Gm28177	0	0	0	0	0	0	0	0	0	0
Gm3940	0	0	0	0	0	0	1	4	0	0
Gm31812	11	0	6	4	3	5	6	2	13	0
Stat1	50	33	57	23	22	93	105	65	111	29
Gm18301	0	0	2	0	0	2	0	0	0	0
Gls	159	45	144	112	67	363	392	234	258	67
Gm5975	1	0	3	0	0	2	0	12	0	0
Gm23460	0	0	0	0	0	0	0	0	0	0
Nab1	88	73	178	106	85	228	300	261	432	70
Gm5976	23	0	0	0	0	0	1	0	0	0
Rps27a-ps1	0	0	0	0	0	0	0	1	2	0
Gm53065	4	3	0	0	0	0	2	4	14	0
Gm28178	5	2	3	0	0	5	3	14	3	0
Gm5527	6	2	0	1	0	5	0	0	0	0
Nemp2	63	21	36	56	54	65	44	103	212	15
Gm37242	8	1	0	2	0	0	8	0	0	0
Mfsd6	149	62	132	91	58	183	186	168	270	53
Gm29670	15	2	3	1	1	0	6	19	4	0
Gm28650	0	0	0	0	0	1	2	0	0	0
Inpp1	84	27	79	41	25	71	79	49	132	15
Hibch	98	28	49	36	26	107	88	102	137	42
Gm16107	14	0	1	0	0	0	5	6	0	0
1700019D03Rik	78	63	77	129	124	195	243	341	512	52
Mstn	5	1	1	1	0	1	2	8	0	0
Gm24349	0	0	0	0	0	0	0	0	1	0
1700019A02Rik	34	17	16	17	11	27	27	53	44	6
Pms1	41	15	20	37	6	30	46	94	73	16
Gm28777	0	0	0	0	0	0	0	0	0	0
Ormdl1	35	8	35	32	12	87	53	74	52	8
Gm28778	0	0	0	0	0	0	0	0	0	0
Osgepl1	33	6	24	18	12	21	35	31	40	12
Gm28551	8	0	0	1	0	0	0	0	0	0
Gm18800	15	0	1	0	0	2	0	0	0	0
Asnsd1	13	20	38	52	28	36	56	50	86	14
Gm50478	0	0	0	0	0	0	0	0	0	0
Gm28779	0	0	0	0	0	0	0	0	0	0
Gm6799	3	0	0	0	0	0	0	6	0	0
Gm6801	0	0	1	0	0	0	0	0	0	0
Dnah7a	1084	496	414	975	707	797	651	1165	1853	234
ENSMUSG00002076105	0	0	0	0	0	0	1	0	0	0
Stk17b	62	30	58	54	34	118	107	106	155	36
Gm37863	0	0	0	0	0	4	0	2	2	4
Hecw2	76	9	20	36	5	19	50	82	37	3
Mir7681	0	0	0	0	0	0	0	0	1	0
Gm24251	0	0	0	0	0	0	0	0	0	0
Gm37633	16	6	0	0	0	0	4	6	5	0
Gm25829	0	0	0	0	0	0	0	0	1	0
Ccdc150	98	50	51	75	62	87	67	121	180	11
Gtf3c3	46	19	51	58	23	158	92	120	133	29
Gm34066	30	1	1	6	2	8	0	2	1	0
Pgap1	500	194	600	257	196	526	542	500	511	131
Gm36955	9	2	2	0	0	9	0	3	3	0
Gm19637	0	0	0	0	0	0	0	2	0	0
Ankrd44	145	44	95	45	28	227	115	84	183	17
4930444A19Rik	12	6	3	5	0	23	3	14	2	1
Gm37370	5	0	0	4	0	0	0	0	0	0
ENSMUSG00002075552	0	0	0	0	0	1	0	0	0	0
A130048G24Rik	13	1	4	2	1	7	1	1	5	0
Sf3b1	532	195	553	338	261	906	1114	749	1407	170
E330011M16Rik	32	2	14	7	0	5	5	11	8	0
Coq10b	47	18	33	32	24	130	101	76	125	14
Gm17971	26	2	0	0	0	3	1	6	2	0
Hspd1	234	100	304	195	141	526	528	493	707	185
Hspe1	26	36	97	45	40	159	203	74	197	47
Gm5147	16	0	0	0	0	0	1	3	0	0
Gm16581	9	1	2	0	0	3	1	0	1	0
Mob4	49	30	73	95	42	140	156	140	122	31
Gm6822	0	0	1	0	0	0	0	0	0	0
Rftn2	48	31	22	54	30	36	40	74	77	4
Gm10561	8	1	0	8	0	3	0	0	0	0
Mars2	83	7	33	28	12	49	38	54	31	16
Boll	44	40	22	52	19	40	41	44	78	16
Gm8292	7	0	3	1	0	5	2	3	7	0
Btf3-ps17	0	0	0	0	0	1	0	9	0	0
Gm8531	17	0	2	1	0	3	0	9	0	0
Plcl1	123	33	111	86	46	225	266	218	266	67
Gm38056	28	3	0	2	2	18	5	9	6	0
Gm6644	0	0	0	0	0	0	0	0	0	0
Gm37382	11	0	1	0	0	1	0	0	0	0
9130227L01Rik	14	0	2	0	0	3	1	19	1	0
Gm36986	6	0	1	0	0	0	0	0	0	0
1700003I22Rik	3	2	4	2	0	0	1	0	5	0
Gm28900	3	0	0	0	0	0	0	0	0	0
Gm28240	16	5	1	7	0	0	3	0	8	0
Hsfy2	5	2	4	0	2	9	5	4	5	0
Satb2	84	11	8	14	8	25	23	44	34	2
9130024F11Rik	25	1	1	1	1	0	0	10	4	0
Gm4081	16	0	1	0	0	7	0	3	2	0
ENSMUSG00002075847	0	0	0	0	0	0	1	0	0	0
1700126A01Rik	19	4	1	10	7	2	9	8	28	0
BC055402	0	5	10	4	0	12	3	11	2	0
Gm5254	0	0	2	0	0	0	0	0	0	0
4930558J18Rik	18	6	24	9	7	26	29	21	35	2
1700066M21Rik	66	9	48	31	31	74	99	51	67	21
Tyw5	18	0	9	0	6	16	16	16	7	2
Maip1	26	13	13	14	7	21	34	42	32	10
Gm22371	0	0	0	0	0	0	0	0	0	0
U1	7	0	0	0	0	0	0	0	0	0
Gm8581	0	0	2	0	0	3	0	3	2	0
Gm37373	0	0	1	0	0	0	1	3	3	2
Gm17929	21	1	0	3	0	0	0	0	0	0
Spats2l	33	6	16	20	6	25	18	46	21	0
Gm17234	11	0	0	0	0	6	0	0	0	0
Kctd18	39	8	22	36	5	13	36	56	34	0
Sgo2a	27	3	3	1	1	9	5	0	14	3
Aox1	109	6	27	11	3	40	13	23	22	23
Aox3	39	11	27	10	5	30	15	35	30	3
Gm24548	0	0	1	0	0	0	0	0	0	0
Aox4	70	3	12	14	0	16	1	22	8	0
Gm15759	7	1	0	5	0	4	3	4	5	5
Aox2	49	9	16	7	3	15	9	37	22	2
Gm37607	30	4	6	7	1	13	2	9	6	0
Bzw1	418	255	550	602	448	1126	1084	1233	1787	246
Clk1	85	41	76	60	44	155	169	184	164	37
Ppil3	30	15	23	13	13	76	64	72	66	31
Nif3l1	33	13	48	23	14	55	74	98	86	21
Orc2	36	27	58	92	46	176	128	114	170	48
Gm23966	4	1	0	1	0	0	0	2	0	0
Gm15834	28	0	3	4	0	9	3	1	5	2
Fam126b	146	47	95	77	41	230	218	113	221	37
Ndufb3	38	39	87	49	47	136	201	98	184	54
Gm29389	0	0	0	0	0	0	0	0	0	0
Gm18802	0	0	0	0	0	0	0	6	0	0
Cbx3-ps7	0	0	0	0	0	0	0	0	0	0
Flacc1	217	56	38	49	32	39	53	109	146	18
Gm20257	0	3	2	6	0	6	7	2	8	0
Gm28803	0	0	0	9	0	3	0	1	0	0
Cflar	238	105	258	157	80	355	377	322	506	50
Gm3841	6	2	1	3	1	0	0	0	0	0
Casp8	80	41	89	70	40	203	171	196	297	32
Gm37760	14	0	1	5	0	2	0	4	6	0
Gm28802	2	3	6	5	7	7	4	5	5	0
Trak2	342	169	419	333	182	676	622	777	972	160
Stradb	46	42	110	100	74	180	218	179	314	49
C2cd6	87	31	46	106	80	133	125	190	244	11
ENSMUSG00000047383	0	0	0	0	0	0	0	0	0	0
Gm29018	3	0	2	0	1	0	1	0	1	3
Gm25502	4	0	0	4	0	1	0	0	1	0
Tmem237	32	12	8	8	7	19	18	34	30	0
G730003C15Rik	0	2	1	0	2	5	2	1	1	4
Mpp4	54	3	6	2	0	9	7	17	6	0
Gm29017	12	24	12	19	16	6	27	19	47	25
Gm19125	5	0	1	4	0	0	1	4	0	0
Als2	132	40	57	47	26	84	95	155	167	15
Cdk15	56	6	3	4	1	10	2	7	3	8
Gm29016	15	0	0	0	0	0	0	5	0	0
Gm37737	11	2	2	0	0	6	0	2	6	0
Fzd7	47	50	65	29	13	83	80	37	86	21
Gm26813	56	1	2	3	0	7	1	9	1	0
Gm973	93	37	37	13	14	33	29	63	80	11
Gm28411	3	0	6	5	0	0	2	8	6	0
1700122D07Rik	14	0	0	0	0	1	1	0	1	0
Sumo1	122	50	107	68	64	163	159	192	294	47
7SK	9	0	0	0	0	0	0	0	0	0
D430013B06Rik	0	0	0	2	0	9	1	4	1	4
Gm29596	4	0	0	0	2	0	0	0	0	6
Nop58	157	30	66	63	26	146	123	156	166	31
Snord70	0	0	1	0	0	0	0	0	0	0
Gm26293	0	0	0	0	0	0	0	0	0	0
Gm26287	0	0	0	0	0	0	0	0	0	0
Snord11	0	0	0	0	0	0	0	0	1	0
Bmpr2	370	209	518	275	147	613	800	539	853	106
Gm38125	9	0	1	0	0	1	3	16	4	0
Gm37977	13	0	0	1	0	0	2	0	0	0
Fam117b	228	136	258	153	116	358	346	341	569	70
Gm37531	58	1	5	3	0	10	2	1	5	0
Gm18829	13	4	2	0	0	2	2	0	1	0
Ica1l	104	35	47	92	37	72	88	146	164	32
Wdr12	143	36	54	59	37	132	109	140	244	23
Carf	122	51	58	58	40	138	95	117	144	20
Gm15464	28	2	0	2	1	0	0	0	1	0
Nbeal1	347	114	353	216	158	582	636	633	770	131
Gm29332	0	0	0	0	0	0	0	0	0	0
Cyp20a1	75	16	59	36	19	81	69	69	90	18
6030460B20Rik	9	1	0	0	1	0	0	0	4	0
Abi2	145	79	203	122	78	381	337	247	352	77
Raph1	227	58	117	88	47	245	215	193	282	49
Gm11575	0	0	0	1	0	0	1	0	1	0
Gm11576	0	0	0	0	0	0	0	0	0	0
Gm11578	0	0	0	0	0	0	0	0	0	0
Gm38388	1	0	0	0	1	0	1	7	1	0
ENSMUSG00002075076	0	0	0	2	0	0	0	0	0	0
Gm11577	21	0	0	2	0	0	0	3	0	0
Eif4a-ps4	1	3	3	0	4	0	4	15	6	0
Cd28	56	5	10	3	3	11	9	8	21	0
Gm11579	9	0	0	0	0	2	0	0	2	0
2310016D23Rik	0	2	0	1	0	0	0	6	1	0
Gm37198	12	2	1	1	0	0	3	0	0	0
Gm11609	15	0	0	2	0	0	0	0	0	0
Gm11581	20	0	1	3	0	0	0	10	2	0
Gm38137	0	0	0	1	0	0	0	0	0	0
Ctla4	35	3	3	2	0	9	2	3	0	3
Rpl18-ps1	2	1	0	0	0	3	2	2	0	0
Gm11582	10	1	0	0	0	0	0	4	0	0
Icos	49	0	0	0	1	9	2	28	1	0
Gm37039	13	0	0	0	0	0	1	19	0	0
Rpl17-ps1	6	0	0	0	0	2	0	0	0	0
Gm11590	42	0	0	0	0	0	0	2	0	0
Gm11591	13	0	1	1	0	0	0	0	1	0
Gm28083	14	0	0	0	0	0	0	0	0	0
Gm11587	10	1	0	1	0	0	0	2	0	0
9530026F06Rik	12	0	2	0	1	5	0	2	1	0
Gm11588	6	0	0	0	0	0	0	0	0	0
U6	0	0	0	0	0	0	0	0	0	0
Gm28449	0	0	0	0	0	0	0	0	1	0
Gm36943	0	1	0	0	0	5	0	5	0	0
Gm28094	0	0	0	0	0	5	0	0	1	0
4930587A21Rik	18	0	2	0	0	0	2	7	0	0
Pard3b	114	23	50	40	17	82	80	84	102	26
Gm37205	44	2	2	0	1	0	1	0	1	0
Gm38012	21	2	3	0	0	0	1	6	1	0
Gm38278	9	0	0	0	0	0	1	0	0	0
Pard3bos1	3	1	0	0	0	3	0	8	0	0
Gm38075	15	1	2	0	1	0	0	0	3	0
Gm29640	0	0	1	0	0	2	0	0	0	0
Gm29641	16	0	0	0	0	2	0	1	0	0
Pard3bos2	0	0	0	0	0	0	0	13	1	0
Gm38351	12	1	4	1	0	1	1	0	1	6
Pard3bos3	11	1	1	1	0	0	0	3	0	0
Gm29084	0	0	0	0	0	0	0	0	0	0
Gm11600	0	0	0	0	0	0	0	0	0	0
Gm11599	0	2	0	0	0	1	0	3	0	0
Nrp2	99	18	49	16	11	68	42	75	71	4
Gm29083	0	0	3	0	0	3	0	0	4	0
Gm37121	11	0	3	2	0	2	3	20	0	5
Gm4208	19	0	1	4	1	8	8	7	16	0
Ino80d	268	104	251	124	61	373	299	321	461	98
Gm44468	0	0	0	0	0	0	0	0	0	0
Gm24942	0	0	0	0	0	4	0	0	0	0
Rps13-ps7	0	0	1	0	0	0	0	4	1	0
Rps27-ps1	0	0	0	3	0	0	0	0	0	0
Ino80dos	40	2	6	3	0	9	3	5	8	0
Gm20342	27	12	13	4	3	17	13	18	14	4
Ndufs1	154	58	101	75	44	192	224	177	268	69
ENSMUSG00002076280	0	0	0	0	1	2	0	0	0	0
Eef1b2	835	390	834	464	253	1521	1048	1498	1893	332
ENSMUSG00002076939	0	0	0	0	0	0	0	0	0	0
Gm26457	0	0	0	0	0	0	0	0	0	0
snoZ196	0	0	0	0	0	0	0	0	0	0
Snora41	1	0	3	0	0	0	0	0	0	3
Gpr1	10	0	4	1	0	0	2	7	1	0
ENSMUSG00002075004	0	0	2	0	0	0	0	0	0	0
Platr12	2	0	0	0	0	0	0	0	0	0
1700039I01Rik	0	1	0	0	0	0	0	0	0	0
Gm11608	5	7	9	3	11	28	9	11	28	5
ENSMUSG00002076057	0	0	0	0	0	0	0	0	0	0
Zdbf2	114	30	99	66	53	90	86	114	189	35
Gm23448	0	0	0	0	0	0	2	0	0	0
Gm11606	7	0	0	0	0	6	0	1	1	0
Gm11605	12	4	12	11	13	30	26	54	44	8
Adam23	154	55	123	32	39	89	112	83	107	28
Gm22281	0	0	0	0	0	0	0	0	0	0
Gm39653	0	2	0	0	0	0	0	0	0	0
Dytn	17	2	4	4	2	11	1	20	0	0
Gm12748	13	3	2	1	0	0	3	0	3	0
Mdh1b	5	1	1	9	2	3	9	28	18	4
Fastkd2	26	9	22	26	15	56	46	67	53	9
4933402D24Rik	9	0	0	3	3	9	1	0	4	1
Gm13751	0	0	0	0	0	4	0	0	0	0
Gm13754	11	2	0	1	0	2	0	2	3	0
Gm13749	9	1	1	0	0	11	1	0	3	0
Klf7	61	34	49	30	17	77	71	77	116	41
Mir6899	1	0	0	0	0	0	0	0	0	0
Gm13748	0	0	0	1	0	0	0	5	1	0
Gm13750	0	0	2	1	0	0	0	0	0	0
Gm28981	5	4	7	2	0	0	4	0	2	0
ENSMUSG00002076107	0	0	0	0	0	0	0	0	0	0
Gm28980	0	1	0	0	0	2	0	0	1	0
Creb1	229	119	198	138	131	249	353	292	468	91
Mettl21a	57	7	26	18	11	36	39	25	44	19
Gm28982	2	1	2	3	0	0	1	0	0	0
