GeneId	Mouse-SRR3480379_trimmed	Mouse-SRR3480380_trimmed	Mouse-SRR3480381_trimmed	Mouse-SRR3480382_trimmed
Gm38137	0	0	0	0
Ctla4	0	0	0	0
Rpl18-ps1	0	0	2	0
Gm11582	0	0	0	0
Icos	3	0	0	0
Gm37039	2	0	0	0
Rpl17-ps1	0	0	0	0
Gm11590	0	0	0	0
Gm11591	0	0	0	0
Gm28083	0	0	0	0
Gm11587	1	0	0	0
9530026F06Rik	0	0	0	0
Gm11588	0	0	0	0
U6	0	0	0	0
Gm28449	0	0	0	0
Gm36943	0	0	0	0
Gm28094	0	0	0	0
4930587A21Rik	0	0	0	0
Pard3b	19	18	35	22
Gm37205	0	0	0	0
Gm38012	0	0	1	0
Gm38278	0	0	0	1
Pard3bos1	2	0	4	0
Gm38075	0	0	0	1
Gm29640	0	0	0	0
Gm29641	0	0	0	0
Pard3bos2	1	0	1	0
Gm38351	0	0	0	0
Pard3bos3	0	0	0	0
Gm29084	0	0	1	0
Gm11600	0	0	0	0
Gm11599	0	1	3	0
Nrp2	23	3	11	5
Gm29083	0	0	0	0
Gm37121	1	0	3	0
Gm4208	0	0	0	0
Ino80d	42	31	124	54
Gm44468	0	0	0	0
Gm24942	0	0	0	0
Rps13-ps7	0	0	0	0
Rps27-ps1	1	0	0	2
Ino80dos	1	0	6	4
Gm20342	9	3	22	15
Ndufs1	63	3	90	59
ENSMUSG00002076280	0	0	0	0
Eef1b2	105	70	236	90
ENSMUSG00002076939	0	0	0	0
Gm26457	0	0	0	0
snoZ196	0	0	0	0
Snora41	12	11	44	23
Gpr1	0	0	0	0
ENSMUSG00002075004	0	0	0	0
Platr12	0	0	0	0
1700039I01Rik	0	0	0	0
Gm11608	0	3	5	0
ENSMUSG00002076057	0	0	0	0
Zdbf2	3	6	21	12
Gm23448	0	0	0	0
Gm11606	0	0	0	0
Gm11605	3	0	4	0
Adam23	3	31	92	61
Gm22281	0	0	0	0
Gm39653	0	0	0	0
Dytn	0	0	0	0
Gm12748	0	0	0	0
Mdh1b	0	0	6	3
Fastkd2	5	0	18	12
4933402D24Rik	0	0	0	0
Gm13751	0	0	0	0
Gm13754	0	0	0	0
Gm13749	0	0	0	0
Klf7	13	17	32	18
Mir6899	0	0	0	0
Gm13748	0	1	1	1
Gm13750	0	0	0	0
Gm28981	0	0	0	0
ENSMUSG00002076107	0	0	0	0
Gm28980	0	0	0	0
Creb1	18	25	106	37
Mettl21a	4	5	15	6
Gm28982	0	0	0	0
Gm29152	0	0	0	0
2810408I11Rik	1	0	3	1
Ccnyl1	1	4	7	11
Fzd5	95	4	30	7
Gm38058	1	0	0	0
Plekhm3	9	11	49	17
Rpl31-ps24	1	0	0	0
Rpl10a-ps1	1	2	11	1
Gm24788	0	0	0	0
Akr1cl	0	1	32	27
Gm8550	0	0	0	0
Cryge	0	1	3	1
Crygd	0	2	12	5
Crygc	0	7	43	25
Crygb	0	3	2	1
Gm7329	0	0	2	0
Cryga	0	0	3	0
Gm28845	0	0	0	0
D630023F18Rik	0	0	0	8
Idh1	93	16	159	45
Pikfyve	24	36	128	67
Pth2r	0	2	15	7
Gm28927	0	0	0	0
Gm28926	0	0	0	0
Gm28925	0	0	0	0
Gm28923	0	0	0	0
Gm28922	0	0	0	0
Gm28728	0	0	0	0
Gm5255	0	0	0	0
Gm8805	0	0	1	0
Crygf	0	0	0	0
Gm8809	0	0	0	0
Gm15659	0	0	0	0
Gm8812	0	0	0	0
Map2	6	3	6	2
Gm24729	0	0	0	0
Gm10558	0	0	0	0
Gm25411	0	0	0	0
Unc80	4	2	3	15
Gm37181	0	0	0	0
Rpe	14	9	39	14
Kansl1l	10	3	47	26
Gm37570	1	0	6	4
Gm38387	1	0	0	5
Gm38162	0	0	2	3
Gm15789	0	0	1	1
6820402A03Rik	1	0	2	3
Gm37285	0	0	2	2
Gm37755	0	0	5	2
Gm38218	0	1	0	0
Acadl	52	2	29	8
Gm15793	3	12	25	71
Gm27934	0	0	0	0
Gm25832	0	0	0	0
Myl1	0	0	0	0
Rpl31-ps14	0	0	0	0
Gm15826	0	0	0	0
Lancl1	5	23	48	40
Cps1	593	3	0	1
Gm15668	0	0	0	0
Gm26342	0	0	0	0
Kif22-ps	0	0	0	0
ENSMUSG00002076414	0	0	0	0
Gm15669	0	0	0	0
Gm37957	0	0	0	0
ENSMUSG00002074910	0	0	0	0
Gm15671	0	0	0	0
Erbb4	0	12	4	1
Gm37100	0	0	0	0
Gm15670	0	0	0	0
Gm25542	0	0	0	0
Gm19335	0	0	0	0
Gm37735	0	0	0	0
Gm37769	0	0	0	0
Gm37061	0	0	0	0
Gm16076	0	0	0	0
Gm8840	0	0	0	1
Pced1c-ps	0	0	0	2
Gm28497	0	0	0	2
Gm29113	0	0	0	1
Gm29114	0	0	4	4
Ikzf2	3	9	77	47
Gm29112	0	0	9	5
Gm28112	0	1	4	2
Gm37930	0	0	0	0
Spag16	15	185	143	115
7SK	0	0	0	0
Gm23879	0	1	1	0
Gm28580	0	0	0	0
Gm38272	0	0	1	0
Gm37456	0	1	1	2
Gm23422	0	0	0	0
Vwc2l	0	0	0	0
Bard1	14	137	130	219
Gm16236	0	0	0	0
Gm8870	0	0	0	0
Abca12	1	0	3	0
Gm6947	0	0	0	0
Atic	17	5	62	7
Fn1	80	44	353	99
Apol7d	0	0	0	0
Gm5829	0	0	0	0
Gm5256	1	0	0	0
Gm37217	0	0	0	0
Gm8883	0	0	0	0
Gm28818	0	1	0	0
4933417E11Rik	0	0	0	0
4930556G22Rik	0	0	0	0
Gm5528	0	0	0	1
Gm8885	0	0	0	0
Gm4319	0	0	0	0
Mreg	6	2	1	0
Gm25360	753	252	957	527
Gm23472	1	5	9	1
Gm24497	52	14	36	19
Gm25939	151	86	394	129
Pecr	4	3	12	6
Tmem169	0	0	0	0
Xrcc5	5	12	64	37
Marchf4	0	0	1	1
Gm15843	1	0	1	0
Smarcal1	9	12	44	29
Gm39662	0	0	2	1
Ankar	1	17	36	28
Gm18035	0	1	0	0
Gm45859	0	0	0	0
Rpl37a	39	110	262	73
Igfbp2	1	4	4	4
Igfbp5	17	22	99	31
1700027A15Rik	13	127	52	24
Tnp1	9	120	84	65
Gm38106	0	0	0	0
Gm29185	0	1	0	1
Gm29184	0	0	0	0
Pinc	0	0	0	0
ENSMUSG00002076669	0	0	0	0
D530049I02Rik	0	0	0	0
Gm9553	0	0	0	0
C530043A13Rik	0	0	0	0
Gm29186	0	0	0	0
6030407O03Rik	0	3	1	0
Gm29183	0	0	0	0
5S_rRNA	0	0	0	0
Mir6351	0	0	0	0
Tns1	60	77	181	80
Rufy4	0	1	0	0
Cxcr2	0	0	0	0
Cxcr1	0	0	0	0
Mir1928	0	0	0	0
Gm25524	0	0	0	0
Arpc2	59	27	153	47
Gpbar1	0	0	1	0
Aamp	34	49	176	79
Gm28364	0	0	0	0
Pnkd	4	61	122	64
Gm37503	0	0	0	0
Tmbim1	48	4	31	14
Gm29358	0	0	0	0
Gm37931	0	0	1	3
Catip	1	0	3	2
Slc11a1	0	1	14	1
Ctdsp1	35	16	48	27
Mir26b	0	10	0	0
Vil1	968	2	4	0
Usp37	49	19	66	21
Gm37733	1	0	5	0
Cnot9	29	17	40	17
Plcd4	1	14	20	10
Zfp142	3	19	62	16
ENSMUSG00002075545	0	0	0	0
Bcs1l	1	19	18	5
Rnf25	6	5	36	16
Stk36	0	15	26	19
Ttll4	24	15	98	56
Cyp27a1	19	1	18	2
Prkag3	0	0	1	0
ENSMUSG00002075611	0	0	0	0
Wnt6	1	0	1	0
Gm29539	0	0	0	0
Wnt10a	0	0	0	0
Gm16582	0	0	0	0
Cdk5r2	0	0	1	0
Fev	0	3	0	0
Cryba2	0	0	2	4
Mir375	0	0	2	0
Cfap65	1	15	68	35
Gm15841	0	0	0	0
Ihh	23	5	13	1
Gm37744	0	0	0	0
Nhej1	1	6	51	35
Slc23a3	2	0	0	1
Cnppd1	35	7	67	34
Retreg2	27	25	115	53
Zfand2b	12	5	18	17
Abcb6	1	3	19	6
Gm29253	0	0	0	0
Atg9a	26	107	86	54
Ankzf1	31	21	83	54
Glb1l	3	6	51	19
ENSMUSG00002076477	0	0	0	0
Stk16	29	38	91	51
Tuba4a	14	3	25	7
A630095N17Rik	0	0	1	1
Gm50472	0	0	0	0
Dnajb2	3	34	100	50
Ptprn	3	0	1	1
Gm28294	0	0	0	0
Resp18	0	0	0	0
Gm28902	0	0	0	0
Dnpep	58	11	92	46
Des	68	2	20	8
Gm15179	0	0	0	0
Speg	6	0	3	4
Gm15178	0	0	0	0
Gmppa	30	22	113	51
Asic4	0	1	0	0
Gm37264	0	0	0	0
Chpf	1	4	56	14
Obsl1	5	4	47	16
Tmem198	0	8	1	0
Inha	0	1	10	3
Gm15181	0	0	0	0
Stk11ip	8	19	60	42
Gm15183	0	0	0	0
Slc4a3	3	2	11	3
Gm15180	0	0	0	0
Gm15182	0	0	0	0
Gm5257	0	0	0	1
Gm29065	0	0	0	0
Gm29068	0	0	0	0
Gm29069	0	0	0	0
Gm17751	0	0	0	0
Mir6343	0	0	0	0
Gm816	0	0	0	0
Gm38265	0	0	0	0
5S_rRNA	0	0	0	0
Epha4	1	4	6	0
Mir6352	0	0	0	0
Gm28386	0	0	0	0
Gm28385	0	0	0	0
Gm26263	0	0	0	0
Gm28387	0	0	0	0
Pax3	0	0	0	0
Gm2102	1	0	0	0
Sgpp2	52	5	8	2
Gm28410	1	0	0	0
Gm37884	2	0	0	0
Farsb	17	13	37	13
Gm28995	0	0	0	0
4833412K13Rik	2	0	1	6
BC035947	0	0	1	1
Mogat1	0	0	0	0
5730419F03Rik	0	0	0	0
Gm29611	0	0	0	0
Acsl3	25	9	53	23
Utp14b	33	21	38	11
Gm6159	0	0	0	0
Gm29536	0	0	0	0
Kcne4	0	0	2	1
Gm29187	0	0	0	0
Gm5830	0	1	1	0
Scg2	7	1	0	0
Gm19027	0	0	0	0
Gm24160	0	0	0	0
Ap1s3	2	10	54	26
Gm37886	0	0	3	5
Wdfy1	28	19	65	31
Gm10555	0	1	0	0
Mrpl44	4	11	14	8
Serpine2	1	36	131	59
Gm5529	2	0	2	0
Gm28071	0	0	0	0
Gm28058	0	0	0	0
Gm23934	0	0	0	0
Gm38339	0	0	0	0
9830004L10Rik	0	0	0	0
Fam124b	0	0	4	2
2310015K22Rik	0	0	0	0
Gm37932	0	0	0	0
Cul3	28	46	101	45
Gm37902	0	0	1	3
Gm37262	0	0	0	3
Gm29125	0	0	0	0
Gm6189	0	0	0	0
1700016L21Rik	0	0	1	0
Gm45261	0	0	0	0
Dock10	19	18	11	7
Gm37645	1	0	0	0
Gm38062	1	0	0	0
A630081D01Rik	0	0	0	0
Gm29124	0	0	0	0
Gm28066	0	0	0	0
Nyap2	0	5	1	3
Gm37210	0	0	0	0
Gm6198	0	0	0	0
Gm5530	0	0	0	0
Gm7516	0	0	0	0
Gm37114	0	0	0	0
Mir6344	0	0	0	0
Irs1	5	5	23	21
Gm9747	0	0	0	0
Rhbdd1	10	28	49	26
Gm19552	0	0	2	0
Gm28940	0	0	0	0
ENSMUSG00002075724	0	0	0	0
Col4a4	0	3	100	36
Col4a3	2	15	26	20
5S_rRNA	0	0	0	0
C430014B12Rik	0	0	1	0
Mff	22	29	78	42
Gm28941	1	1	1	0
Tm4sf20	67	1	0	1
Gm47791	0	0	0	0
Gm19257	0	0	0	0
Gm36999	0	0	0	0
Gm28942	0	0	0	0
Gm17764	0	0	0	0
ENSMUSG00002074851	0	0	0	0
Agfg1	51	31	81	46
A030005L19Rik	0	0	1	0
A030014E15Rik	0	0	0	0
Gm6217	0	0	0	0
A030003K21Rik	0	0	0	0
Gm7544	0	0	0	0
Gm47955	0	0	0	0
Gm47959	0	0	0	0
Gm7553	16	72	74	69
Slc19a3	1	0	2	0
Gm7539	0	0	0	0
Krtap28-10	0	0	0	0
Gm47969	0	0	0	0
A030005K14Rik	0	0	0	0
Krtap28-13	0	0	0	0
Gm29518	0	0	0	0
Ccl20	0	0	0	0
Gm29519	0	0	0	0
Daw1	0	3	7	6
Gm6244	0	0	0	0
5S_rRNA	0	0	0	0
Sphkap	3	5	13	13
Gm6374	0	0	0	0
Gm37517	0	0	0	0
Gm37989	0	0	0	0
4933436I20Rik	0	0	1	2
ENSMUSG00002076780	0	0	0	0
Gm24555	0	0	0	0
Pid1	3	3	11	0
Gm37058	0	0	0	0
Gm18304	0	0	0	0
Mir6353	0	0	0	1
Dner	0	0	1	1
Gm37959	0	0	0	0
Gm37925	0	0	0	0
Mir5126	0	0	0	0
Trip12	124	130	430	222
Gm38374	1	1	7	6
Gm37738	1	0	11	6
Fbxo36	1	2	15	11
Slc16a14	0	0	0	0
Gm15433	0	0	0	0
Gm29284	0	0	0	0
C130026I21Rik	0	0	1	0
Rpl19-ps1	0	0	2	0
ENSMUSG00002076475	0	0	0	0
Gm7582	0	0	0	0
Gm53056	0	0	0	0
Gm2389	0	0	0	0
Gm18342	0	0	0	0
A530032D15Rik	0	0	0	2
Gm10553	0	0	0	0
A530040E14Rik	1	0	0	0
Gm16038	0	0	0	0
Gm52951	0	0	0	0
Gm6264	0	0	0	0
Gm52950	0	0	0	0
Gm7609	0	0	0	0
Gm16028	0	0	0	0
Gm16026	0	0	0	0
Gm2619	0	0	0	0
Gm16025	0	0	0	0
Gm7281	0	0	0	0
Gm52955	0	0	0	0
Gm2427	0	0	0	0
Gm16092	0	0	0	0
Gm7592	0	0	0	0
ENSMUSG00000118632	0	0	0	0
G530012D18Rik	0	0	0	0
Sp110	2	3	0	2
Gm16094	0	0	0	0
Sp140	1	4	1	3
Gm10552	0	0	0	0
Gm17017	0	0	0	0
Sp100	16	8	4	0
5S_rRNA	0	0	0	0
A630001G21Rik	2	7	7	4
Mir8096	0	0	0	0
ENSMUSG00002076791	0	0	0	0
9930111H07Rik	0	0	0	0
Metazoa_SRP	0	0	0	0
Cab39	86	52	154	37
Itm2c	17	65	569	143
4933407L21Rik	0	0	0	1
Gm28884	0	0	0	2
Gpr55	4	0	7	0
Gm28100	0	0	0	0
Gm18180	0	0	0	0
Spata3	6	58	50	42
2810459M11Rik	6	2	54	6
Psmd1	26	26	128	37
Gm22786	4	2	5	6
Htr2b	0	0	14	3
Gm37914	1	0	2	4
Gm21972	0	0	0	0
Armc9	5	4	30	25
Gm16341	0	0	0	0
B3gnt7	8	2	10	7
Gm28626	0	0	0	0
Gm5258	0	0	1	0
Gm28627	0	0	0	0
Ncl	106	64	222	95
Snora75	0	0	0	0
Mir3535	0	0	0	0
SNORD20	0	0	0	0
Snord82	34	412	182	254
C130036L24Rik	0	5	10	3
Gm45908	0	0	0	0
Nmur1	0	0	1	0
Tex44	1	7	8	22
Rpl30-ps6	0	0	0	0
Ptma	67	54	102	47
Pde6d	3	3	31	4
Gm37152	3	0	2	4
Cops7b	7	9	42	19
ENSMUSG00002075077	0	0	0	0
Gm37022	0	0	4	0
Nppc	0	0	0	0
Dis3l2	9	21	94	66
Gm29097	0	2	1	1
Gm29055	0	1	0	0
Gm37485	0	0	5	0
Gm38142	1	0	1	2
Gm38010	0	1	1	2
Gm37541	1	0	0	0
Gm38021	0	0	5	1
Gm6136	2	1	1	0
Gm37967	0	1	0	0
Gm28375	0	0	2	0
Gm37017	0	0	0	0
Gm37447	0	1	2	8
Akp-ps1	1	8	19	35
Gm29371	0	0	0	0
Alppl2	1	10	44	15
Alpi	335	11	2	3
Gm29372	0	0	0	0
Akp3	0	14	1	2
Gm29374	0	0	0	0
Ecel1	0	0	2	0
Prss56	8	87	101	117
Chrnd	0	1	0	0
Chrng	0	0	0	1
Eif4e2	51	35	79	48
Gm26187	0	0	0	0
Efhd1	0	7	10	9
Efhd1os	0	0	0	0
Gigyf2	43	39	156	95
Gm22549	0	0	0	0
Kcnj13	2	0	1	1
U6	0	0	0	0
Snorc	0	0	0	2
Ngef	15	8	20	15
Neu2	1	2	3	3
Gm17181	0	0	2	0
Gm6153	1	0	0	0
Inpp5d	10	20	84	11
Atg16l1	19	31	106	64
Gm25395	136	85	746	206
Scarna6	21	18	83	50
Sag	2	1	11	4
Dgkd	132	60	129	81
Gm19582	0	0	4	1
4833421G17Rik	0	1	1	2
Gm38365	0	0	10	7
Usp40	20	8	103	39
ENSMUSG00002075025	0	0	0	0
Gm5832	0	0	0	0
Gm15375	0	0	0	0
Gm52970	0	0	0	0
Ugt1a10	0	0	0	0
Gm20528	0	0	0	0
Gm52971	0	0	0	0
Ugt1a9	1	0	0	0
Ugt1a8	0	0	0	0
Ugt1a7c	22	0	2	1
Gm15373	1	0	0	0
Ugt1a6b	1	0	1	1
Gm15372	1	0	0	0
Gm15370	1	0	0	0
Ugt1a6a	2	0	1	0
Gm15369	2	0	0	0
Gm15374	2	0	0	0
Gm15371	0	2	1	0
Ugt1a5	0	0	0	0
Gm52972	0	0	0	0
Gm15368	6	0	0	0
Gm15376	0	1	0	0
Ugt1a2	2	0	0	0
Dnajb3	2	25	33	22
Ugt1a1	5	0	0	1
Mroh2a	5	33	102	35
Hjurp	33	38	131	33
Trpm8	0	0	0	1
4930453O03Rik	0	0	0	0
Spp2	0	0	0	0
Gm29538	0	0	0	0
Gm28888	0	0	0	0
Glrp1	0	9	16	6
Gm19589	0	17	12	2
Gm38130	0	0	0	0
Gm29336	0	0	0	0
Arl4c	2	88	368	132
Gm29335	0	0	0	0
Platr5	0	0	2	3
Gm29337	0	0	0	0
Gm4753	0	0	0	0
1700067G17Rik	0	0	0	0
Gm18699	0	0	0	0
Sh3bp4	9	30	122	77
Gm38312	0	0	0	2
Gm5259	0	0	0	0
Gm28342	0	0	0	0
C030007H22Rik	0	0	0	0
Agap1	64	82	351	173
Gm37297	2	2	26	29
5S_rRNA	0	0	1	3
Gm28499	0	2	6	1
4933400F21Rik	0	6	27	16
7SK	0	0	4	0
Gm37521	1	1	5	3
Gbx2	0	0	0	0
D130058E05Rik	1	0	0	0
Asb18	3	15	41	14
Iqca	0	2	11	7
4930434B07Rik	0	0	0	1
Ackr3	1	14	14	3
Gm38277	0	0	1	0
Gm28721	0	0	0	0
Gm28723	0	0	0	0
5S_rRNA	0	0	0	0
Gm28722	0	0	0	0
Gm35048	0	0	0	0
Cops8	13	5	37	15
Gm9991	0	0	0	0
Col6a3	85	20	238	59
Gm36970	1	0	1	0
4930474B08Rik	0	0	0	0
Mlph	30	100	327	161
Prlh	0	0	0	0
Rab17	23	18	52	28
Gm28199	0	0	0	0
Lrrfip1	57	4	41	31
Rbm44	1	6	20	20
Gm7776	1	0	2	0
Ramp1	7	52	131	37
Ube2f	9	19	43	22
Gm7785	1	2	2	0
Scly	24	5	19	14
Gm17090	0	0	0	0
Espnl	0	1	0	0
Klhl30	2	0	1	1
Erfe	3	0	2	2
Ilkap	14	6	79	40
1700020N18Rik	0	3	5	2
Hes6	10	2	20	10
Per2	10	25	34	34
Gm28381	0	0	0	0
Gm28382	0	0	0	0
Gm19085	0	0	0	0
Traf3ip1	2	7	27	25
Asb1	4	25	40	14
Gm28380	0	0	0	0
Gm29100	2	0	0	0
Twist2	0	0	1	0
Gm29101	0	0	0	0
Gm37600	0	0	0	0
Hdac4	26	34	74	39
Gm37048	1	2	7	2
Gm37036	1	2	3	5
Gm29099	0	0	0	0
Gm7837	0	0	0	0
Ndufa10	55	28	55	27
Mir6900	0	0	1	0
Olfr1416	0	0	0	0
Olfr1415	0	0	0	0
Olfr1414	0	0	0	0
Olfr1413	0	0	0	0
1700054K02Rik	0	0	0	0
Gm28478	0	0	0	0
Olfr1412	0	1	0	0
Gm44098	0	0	0	0
Olfr1411	0	0	0	0
Gm44099	0	0	0	0
Olfr1410	1	0	0	0
Olfr12	0	0	2	0
Cops9	7	12	44	11
Otos	0	2	0	0
Gm29483	0	0	0	0
Gm29482	0	0	0	0
Gm29481	0	0	0	2
Gpc1	1	9	208	21
Gm29480	0	0	2	0
Mir149	0	12	1	3
Ankmy1	2	5	27	20
Dusp28	0	3	27	4
5033417F24Rik	0	0	5	1
Rnpepl1	69	62	132	91
9430060I03Rik	1	2	6	0
Capn10	10	13	157	28
Gpr35	12	1	10	4
Gm18697	1	0	0	0
Aqp12	0	0	1	0
Kif1a	6	14	19	26
Gm28086	0	0	0	0
Agxt	0	0	1	0
Mab21l4	4	0	0	0
Crocc2	10	45	46	31
Sned1	5	5	37	17
Mir6901	0	0	0	0
Mterf4	4	2	10	4
Gm28535	0	0	0	0
Gm7867	0	0	0	1
Pask	5	16	39	21
Ppp1r7	17	25	34	14
Mir6902	0	0	0	0
Mir6345	0	0	0	0
Gm26446	0	0	0	0
Ano7	21	1	1	0
Hdlbp	291	214	1156	420
Gm17415	0	2	6	5
Septin2	3	7	19	26
Septin2	0	0	0	0
Farp2	32	24	49	38
Gm37250	0	1	0	1
Stk25	74	33	138	62
Gm28536	1	0	2	1
Bok	5	0	1	3
Thap4	9	11	24	15
Gm10550	0	0	1	0
Atg4b	18	10	82	19
Dtymk	8	3	17	1
Ing5	8	40	40	20
Gm22089	1	0	0	0
D2hgdh	8	13	23	12
Gal3st2	23	1	1	0
Gm18666	0	1	0	0
Gal3st2b	0	0	0	0
Gm7889	0	2	4	0
Gal3st2c	1	0	0	0
Neu4	0	0	0	0
Pdcd1	0	0	1	0
Gm7891	0	0	0	0
Gm7895	0	1	0	0
Gm23389	0	0	0	0
4930440C22Rik	0	0	0	0
Gm23181	0	0	0	0
Gm5264	0	0	0	0
Fam174a	2	4	35	25
BC055308	0	0	1	2
Gm15427	1	2	0	0
St8sia4	6	1	2	1
Gm37642	0	0	0	0
4930598F16Rik	0	0	0	0
Gm37761	0	0	0	0
Gm22360	0	0	3	0
1700063A18Rik	0	0	0	0
ENSMUSG00002076073	0	0	0	0
ENSMUSG00002075550	0	0	0	0
Gm37076	0	0	0	1
Gm29601	0	0	0	0
4930533P14Rik	0	0	0	0
Gm26245	0	0	0	0
Gm1833	0	0	0	0
Gm26078	0	0	0	0
Slco4c1	0	8	42	3
Panct2	0	5	1	2
Slco6b1	0	2	8	4
Gm9499	0	0	0	0
Gm28901	0	0	0	0
Gm6430	0	0	0	0
Slco6c1	0	6	1	3
Gm7133	0	15	13	21
Gm7135	0	0	2	2
Gm37171	0	0	0	0
Macir	31	4	53	38
Gm53038	0	0	1	0
Ppip5k2	77	19	74	16
Gin1	3	5	10	5
Pam	29	7	43	18
Gm37140	0	0	1	0
7SK	0	0	0	0
Btf3-ps1	29	27	39	6
B230216N24Rik	1	0	0	0
Gm24465	0	0	0	0
1810006J02Rik	0	0	0	0
Gm29461	0	0	0	0
Gm7952	0	0	0	0
Gm29462	0	0	0	0
Slco6d1	0	0	5	2
Gm3555	0	0	0	2
ENSMUSG00002075992	0	0	0	0
Gm7967	0	0	1	2
Gm29460	0	0	1	0
Gm23434	0	0	0	0
Gm18248	0	0	0	0
Cntnap5b	0	4	6	5
Prdx2-ps1	1	1	0	0
Gm37877	0	0	0	0
Gm19029	0	0	0	0
Gm23602	0	0	0	0
Gm29668	0	0	0	0
Gm29667	0	0	1	0
Gm18700	0	0	0	0
Gm18185	0	0	0	0
Gm29334	0	0	0	0
ENSMUSG00002076597	0	0	0	0
Gm20268	0	0	1	0
Gm28801	0	0	0	0
Psmb6-ps2	0	0	0	0
Gm18969	0	0	0	0
Gm28188	0	0	0	0
Gm28187	0	0	0	2
Gm24122	0	0	0	0
Gm28623	0	0	0	0
Gm23036	0	0	0	0
Gm53054	0	0	0	0
Gm20281	0	0	0	0
Gm22034	0	0	0	0
Gm18728	0	0	0	0
Gm23965	0	0	0	0
Gm29141	0	0	0	0
Gm37789	0	0	0	0
Gm18447	0	0	0	0
Gm29140	0	0	0	0
7SK	0	0	0	0
Gm5260	0	0	0	0
Gm29592	0	0	0	0
Gm29011	0	0	0	0
Cdh20	0	0	0	1
Gm38031	0	0	0	0
5S_rRNA	0	0	0	0
Gm36969	0	0	0	1
Gm15699	0	0	0	0
Gm29012	0	0	0	0
Gm29013	0	0	0	0
Rnf152	12	6	12	3
Gm29014	0	0	0	0
Gm17634	1	2	0	0
Gm28403	0	0	8	1
Capza1-ps1	0	0	1	2
Pign	31	26	87	50
Gm28404	0	0	0	0
Gm20302	0	0	0	0
ENSMUSG00002075378	0	0	0	0
Gm8004	0	0	0	1
Relch	47	17	122	70
Gm37566	1	0	3	4
Gm10193	1	2	0	0
Tnfrsf11a	57	1	6	3
Gm37779	0	0	1	0
Gm26214	0	0	0	0
Gm18801	0	0	0	1
Gm7160	0	0	5	0
Zcchc2	14	19	71	50
Gm37372	0	0	1	0
Gm26509	0	0	0	0
Gm20753	0	0	0	0
Phlpp1	25	110	274	172
Gm38235	1	1	5	3
A530053M12Rik	0	0	0	0
Gm6651	0	0	0	0
Bcl2	7	11	26	12
D630008O14Rik	0	0	0	0
Mir3473f	0	0	0	0
Gm37053	1	0	1	0
Kdsr	27	35	168	75
Vps4b	46	15	142	40
Serpinb5	1	2	0	0
Pou2f3-rs1	0	0	0	0
Serpinb12	3	0	0	1
Serpinb13	0	0	0	0
Gm8080	0	0	0	0
Serpinb3a	0	0	0	0
Serpinb3d	0	0	0	0
Gm15388	0	0	0	0
Serpinb3b	0	0	0	0
Gm8084	0	0	0	0
Gm15390	0	0	0	0
Serpinb3c	2	1	0	0
Gm8089	0	0	0	0
Serpinb11	0	0	0	0
Gm15391	0	0	0	0
Serpinb7	0	0	0	0
Gm24553	0	0	0	0
Serpinb2	1	1	1	1
Serpinb10	0	0	0	0
Serpinb8	1	1	2	0
Gm15389	0	1	0	0
Gm24267	0	0	1	0
Gm22438	0	0	0	0
D830032E09Rik	0	0	5	3
Gm18448	0	0	0	0
Gm28282	0	0	0	1
Gm5702	0	0	1	0
Gm38212	0	0	0	0
Gm28283	0	0	0	0
Gm6679	0	0	0	0
Gm17847	3	0	0	0
Gm28281	0	0	0	0
Gm22159	0	0	0	0
7SK	0	0	0	0
Gm8141	0	0	0	0
Cdh7	0	0	0	0
Gm18552	0	0	0	0
Gm3332	0	0	0	0
Gm6693	0	0	0	0
Cdh19	1	0	0	0
Gm38255	0	0	0	0
Gm36944	0	0	0	0
Gm29088	0	0	0	0
Gm19927	0	0	0	0
Gm8173	0	0	0	0
Gm37934	0	0	0	0
Dsel	0	0	6	3
Gm6028	0	2	2	0
Gm17752	1	0	2	0
Gm6717	0	0	0	0
Gm19086	0	0	0	0
Gm18406	0	0	0	0
Gm22331	0	0	0	0
Gm8204	0	0	0	0
Gm28190	0	0	0	0
Gm28189	0	0	0	0
Gm17946	0	0	0	0
Gm18181	0	0	0	0
ENSMUSG00002075119	0	0	0	0
9330185C12Rik	0	0	0	0
Gm4854	0	0	0	0
Gm17916	0	0	0	0
Cntnap5a	1	0	4	0
ENSMUSG00002076179	0	0	0	0
Gm28263	0	0	0	0
Gm19965	0	0	0	0
Gm17777	0	0	0	0
Gm24030	0	0	0	0
ENSMUSG00002076328	0	0	0	0
Gm28361	0	0	0	0
Zfp813-ps	0	0	0	0
Zfp813-ps	0	0	0	0
Gm28362	0	0	0	0
Gm28363	0	0	0	0
Gm28359	0	0	0	0
Gm18182	0	0	0	0
B020011L13Rik	0	0	0	0
Gm28360	0	0	0	0
Gm28169	0	0	0	0
Gm7195	0	0	0	0
Gm28168	0	0	0	0
Gm7145	0	0	0	0
Gm28358	0	0	0	0
Gm29489	0	0	0	0
Gm29490	0	0	0	0
Gm29104	0	0	0	0
Gm29106	0	0	0	0
Gm7200	0	0	0	2
Tsn	17	15	65	29
Nifk	8	1	20	10
Gm28867	0	0	0	0
Clasp1	44	103	400	226
Gm26080	0	0	0	0
2900060B14Rik	0	0	0	0
Rnu4atac	0	0	0	0
Gm28466	0	1	5	3
Tfcp2l1	23	109	260	79
5S_rRNA	0	0	0	0
